"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"354","2022-06-09"," 10:15:00","2022-06-09"," 15:15:00","","","","","","","19.55","-3900.00"
"354.1","2022-06-09"," 12:36:00","2022-06-09"," 13:05:00","CE","15950","Buy","130","418.25","388.25","","-3900.00"
"355","2022-06-10"," 10:15:00","2022-06-10"," 15:15:00","","","","","","","19.31","4257.50"
"355.1","2022-06-10"," 11:24:00","2022-06-10"," 15:15:00","PE","16550","Buy","130","328.70","361.45","","4257.50"
"356","2022-06-13"," 10:15:00","2022-06-13"," 15:15:00","","","","","","","21.70","-5245.50"
"356.1","2022-06-13"," 11:23:00","2022-06-13"," 12:30:00","CE","15450","Buy","130","396.95","366.95","","-3900.00"
"356.2","2022-06-13"," 13:05:00","2022-06-13"," 15:15:00","PE","16100","Buy","130","384.75","374.40","","-1345.50"
"357","2022-06-14"," 10:15:00","2022-06-14"," 13:22:00","","","","","","","22.38","-7800.00"
"357.1","2022-06-14"," 11:16:00","2022-06-14"," 11:46:00","CE","15450","Buy","130","436.95","406.95","","-3900.00"
"357.2","2022-06-14"," 12:48:00","2022-06-14"," 13:22:00","PE","16100","Buy","130","369.40","339.40","","-3900.00"
"358","2022-06-15"," 10:15:00","2022-06-15"," 15:15:00","","","","","","","21.94","-5128.50"
"358.1","2022-06-15"," 12:26:00","2022-06-15"," 14:19:00","CE","15400","Buy","130","372.75","342.75","","-3900.00"
"358.2","2022-06-15"," 15:02:00","2022-06-15"," 15:15:00","PE","16100","Buy","130","407.70","398.25","","-1228.50"
"359","2022-06-16"," 10:15:00","2022-06-16"," 15:15:00","","","","","","","21.00","40820.00"
"359.1","2022-06-16"," 11:17:00","2022-06-16"," 15:15:00","PE","16100","Buy","130","418.40","732.40","","40820.00"
"360","2022-06-17"," 10:15:00","2022-06-17"," 14:06:00","","","","","","","23.31","-7800.00"
"360.1","2022-06-17"," 14:01:00","2022-06-17"," 14:06:00","CE","15100","Buy","130","358.50","328.50","","-3900.00"
"360.2","2022-06-17"," 11:23:00","2022-06-17"," 12:32:00","PE","15550","Buy","130","350.70","320.70","","-3900.00"
"361","2022-06-20"," 10:15:00","2022-06-20"," 14:50:00","","","","","","","23.03","-7800.00"
"361.1","2022-06-20"," 11:53:00","2022-06-20"," 13:19:00","CE","15050","Buy","130","349.25","319.25","","-3900.00"
"361.2","2022-06-20"," 14:48:00","2022-06-20"," 14:50:00","PE","15600","Buy","130","368.25","338.25","","-3900.00"
"362","2022-06-21"," 10:15:00","2022-06-21"," 15:15:00","","","","","","","21.36","3445.00"
"362.1","2022-06-21"," 11:38:00","2022-06-21"," 15:15:00","CE","15250","Buy","130","380.05","406.55","","3445.00"
"363","2022-06-22"," 10:15:00","2022-06-22"," 15:15:00","","","","","","","21.34","-3900.00"
"363.1","2022-06-22"," 12:37:00","2022-06-22"," 14:07:00","PE","15800","Buy","130","403.15","373.15","","-3900.00"
"364","2022-06-23"," 10:15:00","2022-06-23"," 15:15:00","","","","","","","21.14","-2093.00"
"364.1","2022-06-23"," 11:27:00","2022-06-23"," 11:38:00","CE","15250","Buy","130","375.10","345.10","","-3900.00"
"364.2","2022-06-23"," 11:46:00","2022-06-23"," 15:15:00","PE","15950","Buy","130","374.40","388.30","","1807.00"
"365","2022-06-24"," 10:15:00","2022-06-24"," 14:36:00","","","","","","","21.01","-7800.00"
"365.1","2022-06-24"," 14:09:00","2022-06-24"," 14:36:00","CE","15400","Buy","130","372.50","342.50","","-3900.00"
"365.2","2022-06-24"," 11:55:00","2022-06-24"," 12:44:00","PE","16000","Buy","130","406.00","376.00","","-3900.00"
"366","2022-06-27"," 10:15:00","2022-06-27"," 14:17:00","","","","","","","20.89","-7800.00"
"366.1","2022-06-27"," 12:56:00","2022-06-27"," 14:17:00","CE","15550","Buy","130","382.25","352.25","","-3900.00"
"366.2","2022-06-27"," 11:39:00","2022-06-27"," 12:36:00","PE","16200","Buy","130","369.10","339.10","","-3900.00"
"367","2022-06-28"," 10:15:00","2022-06-28"," 15:15:00","","","","","","","21.64","8944.00"
"367.1","2022-06-28"," 11:21:00","2022-06-28"," 15:15:00","CE","15400","Buy","130","376.90","445.70","","8944.00"
"368","2022-06-29"," 10:15:00","2022-06-29"," 15:15:00","","","","","","","21.91","767.00"
"368.1","2022-06-29"," 11:30:00","2022-06-29"," 15:15:00","CE","15400","Buy","130","378.10","384.00","","767.00"
"369","2022-06-30"," 10:15:00","2022-06-30"," 14:35:00","","","","","","","21.70","-7800.00"
"369.1","2022-06-30"," 14:15:00","2022-06-30"," 14:35:00","CE","15500","Buy","130","333.90","303.90","","-3900.00"
"369.2","2022-06-30"," 11:16:00","2022-06-30"," 11:30:00","PE","16150","Buy","130","393.20","363.20","","-3900.00"
"370","2022-07-01"," 10:15:00","2022-07-01"," 15:15:00","","","","","","","22.07","-3900.00"
"370.1","2022-07-01"," 11:16:00","2022-07-01"," 11:48:00","CE","15300","Buy","130","383.60","353.60","","-3900.00"
"371","2022-07-04"," 10:15:00","2022-07-04"," 15:15:00","","","","","","","22.08","11511.50"
"371.1","2022-07-04"," 11:32:00","2022-07-04"," 15:15:00","CE","15350","Buy","130","416.00","504.55","","11511.50"
"372","2022-07-05"," 10:15:00","2022-07-05"," 15:15:00","","","","","","","20.55","16269.50"
"372.1","2022-07-05"," 11:24:00","2022-07-05"," 13:02:00","CE","15650","Buy","130","360.65","330.65","","-3900.00"
"372.2","2022-07-05"," 13:38:00","2022-07-05"," 15:15:00","PE","16300","Buy","130","365.45","520.60","","20169.50"
"373","2022-07-06"," 10:15:00","2022-07-06"," 14:12:00","","","","","","","20.43","-7800.00"
"373.1","2022-07-06"," 12:34:00","2022-07-06"," 14:12:00","CE","15500","Buy","130","423.05","393.05","","-3900.00"
"373.2","2022-07-06"," 11:36:00","2022-07-06"," 12:04:00","PE","16200","Buy","130","377.05","347.05","","-3900.00"
"374","2022-07-07"," 10:15:00","2022-07-07"," 14:02:00","","","","","","","20.13","-7800.00"
"374.1","2022-07-07"," 13:06:00","2022-07-07"," 14:02:00","CE","15750","Buy","130","378.00","348.00","","-3900.00"
"374.2","2022-07-07"," 11:18:00","2022-07-07"," 11:40:00","PE","16450","Buy","130","372.45","342.45","","-3900.00"
"375","2022-07-08"," 10:15:00","2022-07-08"," 14:01:00","","","","","","","19.02","-7800.00"
"375.1","2022-07-08"," 13:39:00","2022-07-08"," 14:01:00","CE","15900","Buy","130","359.35","329.35","","-3900.00"
"375.2","2022-07-08"," 11:26:00","2022-07-08"," 13:07:00","PE","16500","Buy","130","349.30","319.30","","-3900.00"
"376","2022-07-11"," 10:15:00","2022-07-11"," 15:15:00","","","","","","","18.99","1313.00"
"376.1","2022-07-11"," 13:18:00","2022-07-11"," 15:15:00","CE","15800","Buy","130","378.15","418.25","","5213.00"
"376.2","2022-07-11"," 11:31:00","2022-07-11"," 13:18:00","PE","16500","Buy","130","388.00","358.00","","-3900.00"
"377","2022-07-12"," 10:15:00","2022-07-12"," 15:15:00","","","","","","","18.42","8781.50"
"377.1","2022-07-12"," 11:28:00","2022-07-12"," 15:15:00","PE","16450","Buy","130","340.90","408.45","","8781.50"
"378","2022-07-13"," 10:15:00","2022-07-13"," 15:15:00","","","","","","","18.11","13669.50"
"378.1","2022-07-13"," 12:40:00","2022-07-13"," 15:15:00","PE","16500","Buy","130","435.00","540.15","","13669.50"
"379","2022-07-14"," 10:15:00","2022-07-14"," 15:15:00","","","","","","","18.26","6636.50"
"379.1","2022-07-14"," 11:16:00","2022-07-14"," 15:15:00","PE","16400","Buy","130","411.05","462.10","","6636.50"
"380","2022-07-15"," 10:15:00","2022-07-15"," 15:15:00","","","","","","","17.89","1072.50"
"380.1","2022-07-15"," 14:21:00","2022-07-15"," 15:15:00","CE","15650","Buy","130","380.55","418.80","","4972.50"
"380.2","2022-07-15"," 12:26:00","2022-07-15"," 12:48:00","PE","16300","Buy","130","388.25","358.25","","-3900.00"
"381","2022-07-18"," 10:15:00","2022-07-18"," 15:15:00","","","","","","","17.66","5817.50"
"381.1","2022-07-18"," 11:21:00","2022-07-18"," 15:15:00","CE","15850","Buy","130","393.90","438.65","","5817.50"
"382","2022-07-19"," 10:15:00","2022-07-19"," 15:15:00","","","","","","","17.52","-2346.50"
"382.1","2022-07-19"," 14:32:00","2022-07-19"," 15:15:00","CE","15950","Buy","130","386.00","397.95","","1553.50"
"382.2","2022-07-19"," 11:44:00","2022-07-19"," 12:17:00","PE","16650","Buy","130","381.40","351.40","","-3900.00"
"383","2022-07-20"," 10:15:00","2022-07-20"," 13:43:00","","","","","","","16.94","-7800.00"
"383.1","2022-07-20"," 12:25:00","2022-07-20"," 13:15:00","CE","16200","Buy","130","359.50","329.50","","-3900.00"
"383.2","2022-07-20"," 13:16:00","2022-07-20"," 13:43:00","PE","16900","Buy","130","376.00","346.00","","-3900.00"
"384","2022-07-21"," 10:15:00","2022-07-21"," 14:28:00","","","","","","","17.10","-7800.00"
"384.1","2022-07-21"," 11:25:00","2022-07-21"," 13:02:00","CE","16200","Buy","130","376.45","346.45","","-3900.00"
"384.2","2022-07-21"," 13:02:00","2022-07-21"," 14:28:00","PE","16900","Buy","130","360.05","330.05","","-3900.00"
"385","2022-07-22"," 10:15:00","2022-07-22"," 15:15:00","","","","","","","16.84","8703.50"
"385.1","2022-07-22"," 11:45:00","2022-07-22"," 15:15:00","CE","16300","Buy","130","381.45","448.40","","8703.50"
"386","2022-07-25"," 10:15:00","2022-07-25"," 15:15:00","","","","","","","17.71","-3822.00"
"386.1","2022-07-25"," 14:06:00","2022-07-25"," 15:15:00","CE","16300","Buy","130","350.75","351.35","","78.00"
"386.2","2022-07-25"," 11:16:00","2022-07-25"," 11:51:00","PE","16950","Buy","130","389.30","359.30","","-3900.00"
"387","2022-07-26"," 10:15:00","2022-07-26"," 15:15:00","","","","","","","18.05","-2944.50"
"387.1","2022-07-26"," 11:57:00","2022-07-26"," 13:50:00","CE","16200","Buy","130","355.00","325.00","","-3900.00"
"387.2","2022-07-26"," 14:42:00","2022-07-26"," 15:15:00","PE","16850","Buy","130","355.95","363.30","","955.50"
"388","2022-07-27"," 10:15:00","2022-07-27"," 15:15:00","","","","","","","18.31","12649.00"
"388.1","2022-07-27"," 11:36:00","2022-07-27"," 15:15:00","CE","16200","Buy","130","366.30","463.60","","12649.00"
"389","2022-07-28"," 10:15:00","2022-07-28"," 15:15:00","","","","","","","17.12","6766.50"
"389.1","2022-07-28"," 11:16:00","2022-07-28"," 15:15:00","CE","16500","Buy","130","378.90","430.95","","6766.50"
"390","2022-07-29"," 10:15:00","2022-07-29"," 15:15:00","","","","","","","16.71","3172.00"
"390.1","2022-07-29"," 15:01:00","2022-07-29"," 15:15:00","CE","16800","Buy","130","378.65","403.05","","3172.00"
"391","2022-08-01"," 10:15:00","2022-08-01"," 15:15:00","","","","","","","17.50","1924.00"
"391.1","2022-08-01"," 12:31:00","2022-08-01"," 15:15:00","CE","16950","Buy","130","362.50","407.30","","5824.00"
"391.2","2022-08-01"," 11:28:00","2022-08-01"," 12:27:00","PE","17600","Buy","130","360.05","330.05","","-3900.00"
"392","2022-08-02"," 10:15:00","2022-08-02"," 15:15:00","","","","","","","18.11","-3900.00"
"392.1","2022-08-02"," 11:34:00","2022-08-02"," 12:40:00","CE","16900","Buy","130","391.00","361.00","","-3900.00"
"393","2022-08-03"," 10:15:00","2022-08-03"," 13:21:00","","","","","","","19.09","-7800.00"
"393.1","2022-08-03"," 12:57:00","2022-08-03"," 13:21:00","CE","16950","Buy","130","361.45","331.45","","-3900.00"
"393.2","2022-08-03"," 11:16:00","2022-08-03"," 11:48:00","PE","17650","Buy","130","408.90","378.90","","-3900.00"
"394","2022-08-04"," 10:15:00","2022-08-04"," 15:15:00","","","","","","","18.87","910.00"
"394.1","2022-08-04"," 11:16:00","2022-08-04"," 15:15:00","PE","17800","Buy","130","411.00","418.00","","910.00"
"395","2022-08-05"," 10:15:00","2022-08-05"," 15:15:00","","","","","","","18.95","2132.00"
"395.1","2022-08-05"," 12:48:00","2022-08-05"," 15:15:00","PE","17750","Buy","130","362.60","379.00","","2132.00"
"396","2022-08-08"," 10:15:00","2022-08-08"," 15:15:00","","","","","","","19.58","4108.00"
"396.1","2022-08-08"," 11:31:00","2022-08-08"," 15:15:00","CE","17100","Buy","130","415.00","446.60","","4108.00"
"397","2022-08-10"," 10:15:00","2022-08-10"," 15:15:00","","","","","","","19.97","-4959.50"
"397.1","2022-08-10"," 14:19:00","2022-08-10"," 15:15:00","CE","17150","Buy","130","407.75","399.60","","-1059.50"
"397.2","2022-08-10"," 11:16:00","2022-08-10"," 14:13:00","PE","17850","Buy","130","346.25","316.25","","-3900.00"
"398","2022-08-11"," 10:15:00","2022-08-11"," 15:15:00","","","","","","","18.87","-5538.00"
"398.1","2022-08-11"," 11:29:00","2022-08-11"," 12:20:00","PE","18050","Buy","130","408.50","365.90","","-5538.00"
"399","2022-08-12"," 10:15:00","2022-08-12"," 15:15:00","","","","","","","17.80","-305.50"
"399.1","2022-08-12"," 11:24:00","2022-08-12"," 15:15:00","CE","17350","Buy","130","367.30","364.95","","-305.50"
"400","2022-08-16"," 10:15:00","2022-08-16"," 15:15:00","","","","","","","18.01","-1865.50"
"400.1","2022-08-16"," 11:21:00","2022-08-16"," 15:15:00","PE","18150","Buy","130","339.60","325.25","","-1865.50"
"401","2022-08-17"," 10:15:00","2022-08-17"," 15:15:00","","","","","","","17.63","3835.00"
"401.1","2022-08-17"," 11:27:00","2022-08-17"," 15:15:00","CE","17550","Buy","130","382.75","412.25","","3835.00"
"402","2022-08-18"," 10:15:00","2022-08-18"," 15:15:00","","","","","","","17.67","-2047.50"
"402.1","2022-08-18"," 14:43:00","2022-08-18"," 15:15:00","CE","17600","Buy","130","343.75","358.00","","1852.50"
"402.2","2022-08-18"," 11:18:00","2022-08-18"," 14:15:00","PE","18300","Buy","130","418.20","388.20","","-3900.00"
"403","2022-08-19"," 10:15:00","2022-08-19"," 15:15:00","","","","","","","17.49","9737.00"
"403.1","2022-08-19"," 11:26:00","2022-08-19"," 15:15:00","PE","18300","Buy","130","462.90","537.80","","9737.00"
"404","2022-08-22"," 10:15:00","2022-08-22"," 15:15:00","","","","","","","19.20","6344.00"
"404.1","2022-08-22"," 12:59:00","2022-08-22"," 15:15:00","PE","17900","Buy","130","366.30","415.10","","6344.00"
"405","2022-08-23"," 10:15:00","2022-08-23"," 15:15:00","","","","","","","19.12","-3900.00"
"405.1","2022-08-23"," 13:12:00","2022-08-23"," 15:02:00","CE","17200","Buy","130","374.00","344.00","","-3900.00"
"406","2022-08-24"," 10:15:00","2022-08-24"," 12:33:00","","","","","","","18.82","-7800.00"
"406.1","2022-08-24"," 11:16:00","2022-08-24"," 11:57:00","CE","17250","Buy","130","369.00","339.00","","-3900.00"
"406.2","2022-08-24"," 12:02:00","2022-08-24"," 12:33:00","PE","17900","Buy","130","333.60","303.60","","-3900.00"
"407","2022-08-25"," 10:15:00","2022-08-25"," 14:22:00","","","","","","","18.24","-7800.00"
"407.1","2022-08-25"," 12:06:00","2022-08-25"," 14:22:00","CE","17350","Buy","130","362.30","332.30","","-3900.00"
"407.2","2022-08-25"," 11:16:00","2022-08-25"," 11:49:00","PE","18050","Buy","130","379.20","349.20","","-3900.00"
"408","2022-08-26"," 10:15:00","2022-08-26"," 15:15:00","","","","","","","18.19","2073.50"
"408.1","2022-08-26"," 13:07:00","2022-08-26"," 15:15:00","PE","17950","Buy","130","360.40","376.35","","2073.50"
"409","2022-08-29"," 10:15:00","2022-08-29"," 15:15:00","","","","","","","20.06","-3900.00"
"409.1","2022-08-29"," 11:22:00","2022-08-29"," 14:56:00","CE","17000","Buy","130","357.50","327.50","","-3900.00"
"410","2022-08-30"," 10:15:00","2022-08-30"," 15:15:00","","","","","","","18.81","29880.50"
"410.1","2022-08-30"," 11:16:00","2022-08-30"," 15:15:00","CE","17150","Buy","130","399.70","629.55","","29880.50"
"411","2022-09-01"," 10:15:00","2022-09-01"," 15:15:00","","","","","","","19.71","6903.00"
"411.1","2022-09-01"," 11:48:00","2022-09-01"," 15:15:00","PE","18000","Buy","130","392.65","445.75","","6903.00"
"412","2022-09-02"," 10:15:00","2022-09-02"," 15:15:00","","","","","","","20.03","-3900.00"
"412.1","2022-09-02"," 12:03:00","2022-09-02"," 15:01:00","CE","17200","Buy","130","405.70","375.70","","-3900.00"
"413","2022-09-05"," 10:15:00","2022-09-05"," 15:15:00","","","","","","","19.74","-3900.00"
"413.1","2022-09-05"," 12:12:00","2022-09-05"," 13:46:00","CE","17350","Buy","130","353.50","323.50","","-3900.00"
"414","2022-09-06"," 10:15:00","2022-09-06"," 15:15:00","","","","","","","19.79","-3900.00"
"414.1","2022-09-06"," 11:16:00","2022-09-06"," 14:45:00","CE","17300","Buy","130","391.55","361.55","","-3900.00"
"415","2022-09-07"," 10:15:00","2022-09-07"," 15:15:00","","","","","","","19.85","45.50"
"415.1","2022-09-07"," 11:52:00","2022-09-07"," 15:15:00","CE","17250","Buy","130","345.50","375.85","","3945.50"
"415.2","2022-09-07"," 11:16:00","2022-09-07"," 11:45:00","PE","17900","Buy","130","369.30","339.30","","-3900.00"
"416","2022-09-08"," 10:15:00","2022-09-08"," 15:15:00","","","","","","","18.92","-4186.00"
"416.1","2022-09-08"," 14:51:00","2022-09-08"," 15:15:00","CE","17400","Buy","130","399.20","397.00","","-286.00"
"416.2","2022-09-08"," 11:19:00","2022-09-08"," 11:51:00","PE","18100","Buy","130","377.70","347.70","","-3900.00"
"417","2022-09-09"," 10:15:00","2022-09-09"," 15:15:00","","","","","","","17.56","4160.00"
"417.1","2022-09-09"," 11:16:00","2022-09-09"," 15:15:00","PE","18250","Buy","130","374.80","406.80","","4160.00"
"418","2022-09-12"," 10:15:00","2022-09-12"," 15:15:00","","","","","","","17.97","-4095.00"
"418.1","2022-09-12"," 12:14:00","2022-09-12"," 15:13:00","CE","17650","Buy","130","353.70","323.70","","-3900.00"
"418.2","2022-09-12"," 15:13:00","2022-09-12"," 15:15:00","PE","18300","Buy","130","366.05","364.55","","-195.00"
"419","2022-09-13"," 10:15:00","2022-09-13"," 15:15:00","","","","","","","17.73","78.00"
"419.1","2022-09-13"," 11:57:00","2022-09-13"," 15:15:00","CE","17750","Buy","130","346.20","346.80","","78.00"
"420","2022-09-14"," 10:15:00","2022-09-14"," 15:15:00","","","","","","","18.41","3393.00"
"420.1","2022-09-14"," 11:21:00","2022-09-14"," 15:15:00","CE","17550","Buy","130","409.80","435.90","","3393.00"
"421","2022-09-15"," 10:15:00","2022-09-15"," 15:15:00","","","","","","","18.74","-3900.00"
"421.1","2022-09-15"," 11:16:00","2022-09-15"," 11:20:00","PE","18300","Buy","130","434.65","404.65","","-3900.00"
"422","2022-09-16"," 10:15:00","2022-09-16"," 15:15:00","","","","","","","19.25","10926.50"
"422.1","2022-09-16"," 12:56:00","2022-09-16"," 15:15:00","PE","17950","Buy","130","342.95","427.00","","10926.50"
"423","2022-09-19"," 10:15:00","2022-09-19"," 15:15:00","","","","","","","20.19","-3900.00"
"423.1","2022-09-19"," 11:35:00","2022-09-19"," 12:08:00","PE","17950","Buy","130","366.00","336.00","","-3900.00"
"424","2022-09-20"," 10:15:00","2022-09-20"," 14:51:00","","","","","","","18.82","-7800.00"
"424.1","2022-09-20"," 12:06:00","2022-09-20"," 14:51:00","CE","17550","Buy","130","348.35","318.35","","-3900.00"
"424.2","2022-09-20"," 11:27:00","2022-09-20"," 12:12:00","PE","18200","Buy","130","358.55","328.55","","-3900.00"
"425","2022-09-21"," 10:15:00","2022-09-21"," 15:15:00","","","","","","","19.29","6942.00"
"425.1","2022-09-21"," 11:28:00","2022-09-21"," 15:15:00","PE","18150","Buy","130","381.60","435.00","","6942.00"
"426","2022-09-22"," 10:15:00","2022-09-22"," 14:56:00","","","","","","","19.49","-7949.50"
"426.1","2022-09-22"," 13:35:00","2022-09-22"," 14:56:00","CE","17300","Buy","130","379.00","347.85","","-4049.50"
"426.2","2022-09-22"," 11:23:00","2022-09-22"," 13:17:00","PE","18000","Buy","130","414.30","384.30","","-3900.00"
"427","2022-09-23"," 10:15:00","2022-09-23"," 15:15:00","","","","","","","19.61","-3900.00"
"427.1","2022-09-23"," 11:17:00","2022-09-23"," 11:24:00","PE","17750","Buy","130","383.55","353.55","","-3900.00"
"428","2022-09-26"," 10:15:00","2022-09-26"," 15:15:00","","","","","","","22.21","-3900.00"
"428.1","2022-09-26"," 12:11:00","2022-09-26"," 15:02:00","CE","16750","Buy","130","363.45","333.45","","-3900.00"
"429","2022-09-27"," 10:15:00","2022-09-27"," 15:15:00","","","","","","","21.90","-3900.00"
"429.1","2022-09-27"," 12:10:00","2022-09-27"," 12:17:00","CE","16700","Buy","130","410.10","380.10","","-3900.00"
"430","2022-09-28"," 10:15:00","2022-09-28"," 15:15:00","","","","","","","21.75","299.00"
"430.1","2022-09-28"," 11:26:00","2022-09-28"," 13:58:00","CE","16600","Buy","130","386.00","356.00","","-3900.00"
"430.2","2022-09-28"," 14:44:00","2022-09-28"," 15:15:00","PE","17300","Buy","130","408.55","440.85","","4199.00"
"431","2022-09-29"," 10:15:00","2022-09-29"," 15:15:00","","","","","","","21.32","14553.50"
"431.1","2022-09-29"," 11:16:00","2022-09-29"," 15:15:00","PE","17350","Buy","130","422.10","534.05","","14553.50"
"432","2022-09-30"," 10:15:00","2022-09-30"," 15:15:00","","","","","","","20.76","8333.00"
"432.1","2022-09-30"," 11:42:00","2022-09-30"," 15:15:00","CE","16550","Buy","130","470.95","535.05","","8333.00"
"433","2022-10-03"," 10:15:00","2022-10-03"," 14:05:00","","","","","","","21.28","-7800.00"
"433.1","2022-10-03"," 11:18:00","2022-10-03"," 12:34:00","CE","16650","Buy","130","389.05","359.05","","-3900.00"
"433.2","2022-10-03"," 14:01:00","2022-10-03"," 14:05:00","PE","17300","Buy","130","398.00","368.00","","-3900.00"
"434","2022-10-04"," 10:15:00","2022-10-04"," 15:15:00","","","","","","","20.01","734.50"
"434.1","2022-10-04"," 12:38:00","2022-10-04"," 15:15:00","CE","16900","Buy","130","375.25","380.90","","734.50"
"435","2022-10-06"," 10:15:00","2022-10-06"," 15:15:00","","","","","","","19.75","-3900.00"
"435.1","2022-10-06"," 11:21:00","2022-10-06"," 13:37:00","PE","17750","Buy","130","371.70","341.70","","-3900.00"
"436","2022-10-07"," 10:15:00","2022-10-07"," 15:15:00","","","","","","","19.23","-2008.50"
"436.1","2022-10-07"," 14:08:00","2022-10-07"," 15:15:00","CE","17000","Buy","130","340.85","355.40","","1891.50"
"436.2","2022-10-07"," 12:01:00","2022-10-07"," 12:33:00","PE","17600","Buy","130","396.40","366.40","","-3900.00"
"437","2022-10-10"," 10:15:00","2022-10-10"," 15:15:00","","","","","","","19.86","15795.00"
"437.1","2022-10-10"," 11:16:00","2022-10-10"," 15:15:00","CE","16750","Buy","130","385.90","507.40","","15795.00"
"438","2022-10-11"," 10:15:00","2022-10-11"," 12:59:00","","","","","","","19.84","-7800.00"
"438.1","2022-10-11"," 11:49:00","2022-10-11"," 12:26:00","CE","16850","Buy","130","354.65","324.65","","-3900.00"
"438.2","2022-10-11"," 12:38:00","2022-10-11"," 12:59:00","PE","17500","Buy","130","394.80","364.80","","-3900.00"
"439","2022-10-12"," 10:15:00","2022-10-12"," 15:15:00","","","","","","","20.57","10224.50"
"439.1","2022-10-12"," 11:42:00","2022-10-12"," 15:15:00","CE","16650","Buy","130","400.55","479.20","","10224.50"
"440","2022-10-13"," 10:15:00","2022-10-13"," 15:00:00","","","","","","","20.57","-7800.00"
"440.1","2022-10-13"," 14:26:00","2022-10-13"," 15:00:00","CE","16650","Buy","130","406.45","376.45","","-3900.00"
"440.2","2022-10-13"," 11:22:00","2022-10-13"," 12:46:00","PE","17350","Buy","130","366.95","336.95","","-3900.00"
"441","2022-10-14"," 10:15:00","2022-10-14"," 15:15:00","","","","","","","18.52","3802.50"
"441.1","2022-10-14"," 11:26:00","2022-10-14"," 12:56:00","CE","17000","Buy","130","357.00","327.00","","-3900.00"
"441.2","2022-10-14"," 13:59:00","2022-10-14"," 15:15:00","PE","17650","Buy","130","419.40","478.65","","7702.50"
"442","2022-10-17"," 10:15:00","2022-10-17"," 15:15:00","","","","","","","18.76","897.00"
"442.1","2022-10-17"," 12:27:00","2022-10-17"," 15:15:00","CE","16900","Buy","130","402.75","409.65","","897.00"
"443","2022-10-18"," 10:15:00","2022-10-18"," 15:15:00","","","","","","","17.75","-3900.00"
"443.1","2022-10-18"," 11:22:00","2022-10-18"," 12:02:00","PE","17850","Buy","130","379.95","349.95","","-3900.00"
"444","2022-10-19"," 10:15:00","2022-10-19"," 15:15:00","","","","","","","17.25","8008.00"
"444.1","2022-10-19"," 11:32:00","2022-10-19"," 15:15:00","PE","17900","Buy","130","342.25","403.85","","8008.00"
"445","2022-10-20"," 10:15:00","2022-10-20"," 15:15:00","","","","","","","17.43","-3900.00"
"445.1","2022-10-20"," 12:52:00","2022-10-20"," 13:43:00","CE","17100","Buy","130","410.30","380.30","","-3900.00"
"446","2022-10-21"," 10:15:00","2022-10-21"," 15:15:00","","","","","","","16.74","585.00"
"446.1","2022-10-21"," 11:31:00","2022-10-21"," 13:38:00","CE","17300","Buy","130","370.90","340.90","","-3900.00"
"446.2","2022-10-21"," 13:39:00","2022-10-21"," 15:15:00","PE","17950","Buy","130","361.50","396.00","","4485.00"
"447","2022-10-25"," 10:15:00","2022-10-25"," 15:15:00","","","","","","","17.18","-3900.00"
"447.1","2022-10-25"," 11:24:00","2022-10-25"," 14:44:00","PE","18100","Buy","130","416.55","386.55","","-3900.00"
"448","2022-10-27"," 10:15:00","2022-10-27"," 15:15:00","","","","","","","16.82","-1007.50"
"448.1","2022-10-27"," 11:25:00","2022-10-27"," 15:15:00","PE","18100","Buy","130","379.50","371.75","","-1007.50"
"449","2022-10-28"," 10:15:00","2022-10-28"," 15:15:00","","","","","","","16.32","-58.50"
"449.1","2022-10-28"," 11:16:00","2022-10-28"," 15:15:00","PE","18150","Buy","130","373.80","373.35","","-58.50"
"450","2022-10-31"," 10:15:00","2022-10-31"," 15:15:00","","","","","","","15.91","5245.50"
"450.1","2022-10-31"," 11:17:00","2022-10-31"," 15:15:00","CE","17650","Buy","130","340.80","381.15","","5245.50"
"451","2022-11-01"," 10:15:00","2022-11-01"," 15:15:00","","","","","","","16.03","-546.00"
"451.1","2022-11-01"," 11:28:00","2022-11-01"," 15:15:00","PE","18500","Buy","130","356.90","352.70","","-546.00"
"452","2022-11-02"," 10:15:00","2022-11-02"," 15:15:00","","","","","","","16.53","916.50"
"452.1","2022-11-02"," 11:50:00","2022-11-02"," 15:15:00","PE","18450","Buy","130","348.95","356.00","","916.50"
"453","2022-11-03"," 10:15:00","2022-11-03"," 15:15:00","","","","","","","16.64","1358.50"
"453.1","2022-11-03"," 11:38:00","2022-11-03"," 15:15:00","PE","18450","Buy","130","386.10","396.55","","1358.50"
"454","2022-11-04"," 10:15:00","2022-11-04"," 15:15:00","","","","","","","15.80","8898.50"
"454.1","2022-11-04"," 11:19:00","2022-11-04"," 15:15:00","CE","17700","Buy","130","388.00","456.45","","8898.50"
"455","2022-11-07"," 10:15:00","2022-11-07"," 14:19:00","","","","","","","15.94","-7800.00"
"455.1","2022-11-07"," 11:31:00","2022-11-07"," 12:56:00","CE","17800","Buy","130","371.20","341.20","","-3900.00"
"455.2","2022-11-07"," 12:40:00","2022-11-07"," 14:19:00","PE","18500","Buy","130","365.55","335.55","","-3900.00"
"456","2022-11-09"," 10:15:00","2022-11-09"," 15:15:00","","","","","","","15.67","-3900.00"
