"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"2085","2025-06-19"," 11:35:00","2025-06-19"," 14:45:00","","","","","","","13.93","-69.00"
"2085.1","2025-06-19"," 11:35:00","2025-06-19"," 12:33:00","CE","55700","Buy","60","490.00","461.80","","-1692.00"
"2085.2","2025-06-19"," 11:35:00","2025-06-19"," 14:45:00","PE","55900","Buy","60","515.35","542.40","","1623.00"
"2086","2025-06-20"," 11:35:00","2025-06-20"," 12:01:00","","","","","","","13.56","-3630.00"
"2086.1","2025-06-20"," 11:35:00","2025-06-20"," 12:01:00","CE","56000","Buy","60","525.10","494.90","","-1812.00"
"2086.2","2025-06-20"," 11:35:00","2025-06-20"," 11:40:00","PE","56500","Buy","60","526.90","496.60","","-1818.00"
"2087","2025-06-23"," 11:35:00","2025-06-23"," 12:44:00","","","","","","","14.12","-3504.00"
"2087.1","2025-06-23"," 11:35:00","2025-06-23"," 11:55:00","CE","55700","Buy","60","478.65","451.15","","-1650.00"
"2087.2","2025-06-23"," 11:35:00","2025-06-23"," 12:44:00","PE","56300","Buy","60","525.70","494.80","","-1854.00"
"2088","2025-06-24"," 11:35:00","2025-06-24"," 12:28:00","","","","","","","13.80","-3513.00"
"2088.1","2025-06-24"," 11:35:00","2025-06-24"," 12:28:00","CE","56400","Buy","60","518.30","488.50","","-1788.00"
"2088.2","2025-06-24"," 11:35:00","2025-06-24"," 12:01:00","PE","57100","Buy","60","500.40","471.65","","-1725.00"
"2089","2025-06-25"," 11:35:00","2025-06-25"," 13:06:00","","","","","","","13.17","-3483.00"
"2089.1","2025-06-25"," 11:35:00","2025-06-25"," 11:59:00","CE","56200","Buy","60","479.25","451.70","","-1653.00"
"2089.2","2025-06-25"," 11:35:00","2025-06-25"," 13:06:00","PE","57100","Buy","60","530.00","499.50","","-1830.00"
"2090","2025-06-26"," 11:35:00","2025-06-26"," 14:45:00","","","","","","","13.08","29400.00"
"2090.1","2025-06-26"," 11:35:00","2025-06-26"," 14:45:00","CE","56200","Buy","60","475.50","993.00","","31050.00"
"2090.2","2025-06-26"," 11:35:00","2025-06-26"," 11:37:00","PE","57100","Buy","60","478.45","450.95","","-1650.00"
"2091","2025-06-27"," 11:35:00","2025-06-27"," 12:40:00","","","","","","","12.54","-6153.00"
"2091.1","2025-06-27"," 11:35:00","2025-06-27"," 12:40:00","CE","58400","Buy","60","510.00","436.00","","-4440.00"
"2091.2","2025-06-27"," 11:35:00","2025-06-27"," 12:18:00","PE","56500","Buy","60","496.85","468.30","","-1713.00"
"2092","2025-06-30"," 11:35:00","2025-06-30"," 13:50:00","","","","","","","12.69","-3456.00"
"2092.1","2025-06-30"," 11:35:00","2025-06-30"," 13:50:00","CE","58500","Buy","60","511.60","482.20","","-1764.00"
"2092.2","2025-06-30"," 11:35:00","2025-06-30"," 12:14:00","PE","56700","Buy","60","490.25","462.05","","-1692.00"
"2093","2025-07-01"," 11:35:00","2025-07-01"," 14:45:00","","","","","","","12.51","3399.00"
"2093.1","2025-07-01"," 11:35:00","2025-07-01"," 14:45:00","CE","58200","Buy","60","514.25","600.00","","5145.00"
"2093.2","2025-07-01"," 11:35:00","2025-07-01"," 12:02:00","PE","56600","Buy","60","506.10","477.00","","-1746.00"
"2094","2025-07-02"," 11:35:00","2025-07-02"," 14:45:00","","","","","","","12.56","3129.00"
"2094.1","2025-07-02"," 11:35:00","2025-07-02"," 12:51:00","CE","58200","Buy","60","515.15","485.55","","-1776.00"
"2094.2","2025-07-02"," 11:35:00","2025-07-02"," 14:45:00","PE","56600","Buy","60","494.75","576.50","","4905.00"
"2095","2025-07-03"," 11:35:00","2025-07-03"," 14:45:00","","","","","","","12.30","2520.00"
"2095.1","2025-07-03"," 11:35:00","2025-07-03"," 11:45:00","CE","58000","Buy","60","514.00","484.45","","-1773.00"
"2095.2","2025-07-03"," 11:35:00","2025-07-03"," 14:45:00","PE","56600","Buy","60","489.40","560.95","","4293.00"
"2096","2025-07-04"," 11:35:00","2025-07-04"," 14:33:00","","","","","","","12.31","-3453.00"
"2096.1","2025-07-04"," 11:35:00","2025-07-04"," 11:41:00","CE","57700","Buy","60","496.50","467.95","","-1713.00"
"2096.2","2025-07-04"," 11:35:00","2025-07-04"," 14:33:00","PE","56400","Buy","60","503.95","474.95","","-1740.00"
"2097","2025-07-07"," 11:35:00","2025-07-07"," 14:45:00","","","","","","","12.54","-153.00"
"2097.1","2025-07-07"," 11:35:00","2025-07-07"," 12:16:00","CE","57800","Buy","60","490.85","462.65","","-1692.00"
"2097.2","2025-07-07"," 11:35:00","2025-07-07"," 14:45:00","PE","56600","Buy","60","487.45","513.10","","1539.00"
"2098","2025-07-08"," 11:35:00","2025-07-08"," 14:45:00","","","","","","","12.21","-810.00"
"2098.1","2025-07-08"," 11:35:00","2025-07-08"," 14:45:00","CE","57800","Buy","60","520.15","506.70","","-807.00"
"2098.2","2025-07-08"," 11:35:00","2025-07-08"," 14:45:00","PE","56800","Buy","60","491.25","491.20","","-3.00"
"2099","2025-07-09"," 11:35:00","2025-07-09"," 13:14:00","","","","","","","11.90","-3417.00"
"2099.1","2025-07-09"," 11:35:00","2025-07-09"," 11:54:00","CE","57800","Buy","60","506.35","477.25","","-1746.00"
"2099.2","2025-07-09"," 11:35:00","2025-07-09"," 13:14:00","PE","56900","Buy","60","483.95","456.10","","-1671.00"
"2100","2025-07-10"," 11:35:00","2025-07-10"," 12:36:00","","","","","","","12.05","-3537.00"
"2100.1","2025-07-10"," 11:35:00","2025-07-10"," 12:02:00","CE","57600","Buy","60","510.00","480.70","","-1758.00"
"2100.2","2025-07-10"," 11:35:00","2025-07-10"," 12:36:00","PE","56900","Buy","60","515.50","485.85","","-1779.00"
"2101","2025-07-11"," 11:35:00","2025-07-11"," 14:45:00","","","","","","","11.90","-663.00"
"2101.1","2025-07-11"," 11:35:00","2025-07-11"," 14:45:00","CE","57200","Buy","60","499.05","517.65","","1116.00"
"2101.2","2025-07-11"," 11:35:00","2025-07-11"," 12:35:00","PE","56600","Buy","60","515.25","485.60","","-1779.00"
"2102","2025-07-14"," 11:35:00","2025-07-14"," 14:45:00","","","","","","","12.15","-192.00"
"2102.1","2025-07-14"," 11:35:00","2025-07-14"," 14:45:00","CE","57100","Buy","60","478.45","505.00","","1593.00"
"2102.2","2025-07-14"," 11:35:00","2025-07-14"," 12:09:00","PE","56600","Buy","60","517.30","487.55","","-1785.00"
"2103","2025-07-15"," 11:35:00","2025-07-15"," 14:45:00","","","","","","","11.71","957.00"
"2103.1","2025-07-15"," 11:35:00","2025-07-15"," 11:54:00","CE","57500","Buy","60","479.90","452.30","","-1656.00"
"2103.2","2025-07-15"," 11:35:00","2025-07-15"," 14:45:00","PE","57100","Buy","60","498.10","541.65","","2613.00"
"2104","2025-07-16"," 11:35:00","2025-07-16"," 14:45:00","","","","","","","11.37","2862.00"
"2104.1","2025-07-16"," 11:35:00","2025-07-16"," 14:45:00","CE","57200","Buy","60","521.25","597.25","","4560.00"
"2104.2","2025-07-16"," 11:35:00","2025-07-16"," 11:55:00","PE","57000","Buy","60","491.90","463.60","","-1698.00"
"2105","2025-07-17"," 11:35:00","2025-07-17"," 14:45:00","","","","","","","11.25","-360.00"
"2105.1","2025-07-17"," 11:35:00","2025-07-17"," 12:36:00","CE","57200","Buy","60","498.60","469.95","","-1719.00"
"2105.2","2025-07-17"," 11:35:00","2025-07-17"," 14:45:00","PE","57000","Buy","60","511.70","534.35","","1359.00"
"2106","2025-07-18"," 11:35:00","2025-07-18"," 14:26:00","","","","","","","11.60","-3432.00"
"2106.1","2025-07-18"," 11:35:00","2025-07-18"," 12:18:00","CE","56600","Buy","60","507.20","478.05","","-1749.00"
"2106.2","2025-07-18"," 11:35:00","2025-07-18"," 14:26:00","PE","56300","Buy","60","487.60","459.55","","-1683.00"
"2107","2025-07-21"," 11:35:00","2025-07-21"," 12:48:00","","","","","","","11.46","-3408.00"
"2107.1","2025-07-21"," 11:35:00","2025-07-21"," 11:39:00","CE","56800","Buy","60","486.00","458.05","","-1677.00"
"2107.2","2025-07-21"," 11:35:00","2025-07-21"," 12:48:00","PE","57000","Buy","60","501.85","473.00","","-1731.00"
"2108","2025-07-22"," 11:35:00","2025-07-22"," 13:31:00","","","","","","","11.07","-3321.00"
"2108.1","2025-07-22"," 11:35:00","2025-07-22"," 13:31:00","CE","56800","Buy","60","472.00","444.85","","-1629.00"
"2108.2","2025-07-22"," 11:35:00","2025-07-22"," 12:01:00","PE","57100","Buy","60","490.30","462.10","","-1692.00"
"2109","2025-07-23"," 11:35:00","2025-07-23"," 14:45:00","","","","","","","10.52","12552.00"
"2109.1","2025-07-23"," 11:35:00","2025-07-23"," 14:45:00","CE","56600","Buy","60","522.00","761.00","","14340.00"
"2109.2","2025-07-23"," 11:35:00","2025-07-23"," 11:51:00","PE","57200","Buy","60","518.30","488.50","","-1788.00"
"2110","2025-07-24"," 11:35:00","2025-07-24"," 13:31:00","","","","","","","10.77","-3513.00"
"2110.1","2025-07-24"," 11:35:00","2025-07-24"," 12:11:00","CE","56700","Buy","60","527.30","497.00","","-1818.00"
"2110.2","2025-07-24"," 11:35:00","2025-07-24"," 13:31:00","PE","57300","Buy","60","490.95","462.70","","-1695.00"
"2111","2025-07-25"," 11:35:00","2025-07-25"," 14:45:00","","","","","","","11.32","3282.00"
"2111.1","2025-07-25"," 11:35:00","2025-07-25"," 11:41:00","CE","56500","Buy","60","469.50","442.50","","-1620.00"
"2111.2","2025-07-25"," 11:35:00","2025-07-25"," 14:45:00","PE","57000","Buy","60","482.50","564.20","","4902.00"
"2112","2025-07-28"," 11:35:00","2025-07-28"," 14:45:00","","","","","","","11.59","12819.00"
"2112.1","2025-07-28"," 11:35:00","2025-07-28"," 11:41:00","CE","56200","Buy","60","486.05","458.10","","-1677.00"
"2112.2","2025-07-28"," 11:35:00","2025-07-28"," 14:45:00","PE","56900","Buy","60","509.40","751.00","","14496.00"
"2113","2025-07-29"," 11:35:00","2025-07-29"," 13:09:00","","","","","","","12.07","-3543.00"
"2113.1","2025-07-29"," 11:35:00","2025-07-29"," 11:41:00","CE","55700","Buy","60","528.10","497.75","","-1821.00"
"2113.2","2025-07-29"," 11:35:00","2025-07-29"," 13:09:00","PE","56500","Buy","60","499.40","470.70","","-1722.00"
"2114","2025-07-30"," 11:35:00","2025-07-30"," 14:45:00","","","","","","","11.30","1119.00"
"2114.1","2025-07-30"," 11:35:00","2025-07-30"," 11:40:00","CE","55900","Buy","60","466.70","439.85","","-1611.00"
"2114.2","2025-07-30"," 11:35:00","2025-07-30"," 14:45:00","PE","56800","Buy","60","530.00","575.50","","2730.00"
"2115","2025-07-31"," 11:35:00","2025-07-31"," 11:36:00","","","","","","","11.73","-3594.00"
"2115.1","2025-07-31"," 11:35:00","2025-07-31"," 11:36:00","CE","55500","Buy","60","533.30","502.65","","-1839.00"
"2115.2","2025-07-31"," 11:35:00","2025-07-31"," 11:36:00","PE","56500","Buy","60","508.40","479.15","","-1755.00"
"2116","2025-08-01"," 11:35:00","2025-08-01"," 14:45:00","","","","","","","11.67","1629.00"
"2116.1","2025-08-01"," 11:35:00","2025-08-01"," 12:05:00","CE","56400","Buy","60","511.70","482.30","","-1764.00"
"2116.2","2025-08-01"," 11:35:00","2025-08-01"," 14:45:00","PE","55600","Buy","60","501.55","558.10","","3393.00"
"2117","2025-08-04"," 11:35:00","2025-08-04"," 13:29:00","","","","","","","12.26","-3471.00"
"2117.1","2025-08-04"," 11:35:00","2025-08-04"," 13:29:00","CE","56200","Buy","60","500.50","471.70","","-1728.00"
"2117.2","2025-08-04"," 11:35:00","2025-08-04"," 11:59:00","PE","55400","Buy","60","505.45","476.40","","-1743.00"
"2118","2025-08-05"," 11:35:00","2025-08-05"," 13:18:00","","","","","","","11.97","-3435.00"
"2118.1","2025-08-05"," 11:35:00","2025-08-05"," 13:18:00","CE","56000","Buy","60","482.05","454.35","","-1662.00"
"2118.2","2025-08-05"," 11:35:00","2025-08-05"," 12:12:00","PE","55300","Buy","60","513.75","484.20","","-1773.00"
"2119","2025-08-06"," 11:35:00","2025-08-06"," 14:45:00","","","","","","","11.95","-159.00"
"2119.1","2025-08-06"," 11:35:00","2025-08-06"," 14:45:00","CE","55700","Buy","60","514.60","541.45","","1611.00"
"2119.2","2025-08-06"," 11:35:00","2025-08-06"," 11:51:00","PE","55200","Buy","60","513.45","483.95","","-1770.00"
"2120","2025-08-07"," 11:35:00","2025-08-07"," 13:19:00","","","","","","","12.12","-3441.00"
"2120.1","2025-08-07"," 11:35:00","2025-08-07"," 13:19:00","CE","55600","Buy","60","483.50","455.70","","-1668.00"
"2120.2","2025-08-07"," 11:35:00","2025-08-07"," 12:13:00","PE","55100","Buy","60","513.70","484.15","","-1773.00"
"2121","2025-08-08"," 11:35:00","2025-08-08"," 13:25:00","","","","","","","11.90","-3567.00"
"2121.1","2025-08-08"," 11:35:00","2025-08-08"," 13:25:00","CE","55500","Buy","60","516.60","486.90","","-1782.00"
"2121.2","2025-08-08"," 11:35:00","2025-08-08"," 12:32:00","PE","55200","Buy","60","517.20","487.45","","-1785.00"
"2122","2025-08-11"," 11:35:00","2025-08-11"," 13:02:00","","","","","","","12.38","-3573.00"
"2122.1","2025-08-11"," 11:35:00","2025-08-11"," 11:46:00","CE","55500","Buy","60","515.20","485.60","","-1776.00"
"2122.2","2025-08-11"," 11:35:00","2025-08-11"," 13:02:00","PE","55300","Buy","60","520.95","491.00","","-1797.00"
"2123","2025-08-12"," 11:35:00","2025-08-12"," 14:11:00","","","","","","","12.35","-3438.00"
"2123.1","2025-08-12"," 11:35:00","2025-08-12"," 14:11:00","CE","55500","Buy","60","502.20","473.30","","-1734.00"
"2123.2","2025-08-12"," 11:35:00","2025-08-12"," 11:59:00","PE","55300","Buy","60","493.60","465.20","","-1704.00"
"2124","2025-08-13"," 11:35:00","2025-08-13"," 14:45:00","","","","","","","12.21","1521.00"
"2124.1","2025-08-13"," 11:35:00","2025-08-13"," 14:45:00","CE","55400","Buy","60","489.05","543.20","","3249.00"
"2124.2","2025-08-13"," 11:35:00","2025-08-13"," 12:23:00","PE","55300","Buy","60","500.50","471.70","","-1728.00"
"2125","2025-08-14"," 11:35:00","2025-08-14"," 12:21:00","","","","","","","12.39","-3378.00"
"2125.1","2025-08-14"," 11:35:00","2025-08-14"," 11:51:00","CE","55500","Buy","60","478.65","451.15","","-1650.00"
"2125.2","2025-08-14"," 11:35:00","2025-08-14"," 12:21:00","PE","55500","Buy","60","500.75","471.95","","-1728.00"
"2126","2025-08-18"," 11:35:00","2025-08-18"," 14:45:00","","","","","","","12.61","4332.00"
"2126.1","2025-08-18"," 11:35:00","2025-08-18"," 12:00:00","CE","55900","Buy","60","520.80","490.85","","-1797.00"
"2126.2","2025-08-18"," 11:35:00","2025-08-18"," 14:45:00","PE","56200","Buy","60","504.10","606.25","","6129.00"
"2127","2025-08-19"," 11:35:00","2025-08-19"," 13:54:00","","","","","","","11.90","-3600.00"
"2127.1","2025-08-19"," 11:35:00","2025-08-19"," 13:54:00","CE","55700","Buy","60","524.95","494.75","","-1812.00"
"2127.2","2025-08-19"," 11:35:00","2025-08-19"," 12:07:00","PE","56200","Buy","60","518.00","488.20","","-1788.00"
"2128","2025-08-20"," 11:35:00","2025-08-20"," 14:45:00","","","","","","","11.93","-171.00"
"2128.1","2025-08-20"," 11:35:00","2025-08-20"," 14:45:00","CE","55500","Buy","60","526.35","551.05","","1482.00"
"2128.2","2025-08-20"," 11:35:00","2025-08-20"," 12:16:00","PE","56000","Buy","60","479.20","451.65","","-1653.00"
"2129","2025-08-21"," 11:35:00","2025-08-21"," 14:45:00","","","","","","","11.59","-1197.00"
"2129.1","2025-08-21"," 11:35:00","2025-08-21"," 11:57:00","CE","55700","Buy","60","497.40","468.80","","-1716.00"
"2129.2","2025-08-21"," 11:35:00","2025-08-21"," 14:45:00","PE","56300","Buy","60","480.35","489.00","","519.00"
"2130","2025-08-22"," 11:35:00","2025-08-22"," 14:45:00","","","","","","","11.56","4920.00"
"2130.1","2025-08-22"," 11:35:00","2025-08-22"," 12:16:00","CE","55100","Buy","60","502.00","473.15","","-1731.00"
"2130.2","2025-08-22"," 11:35:00","2025-08-22"," 14:45:00","PE","55800","Buy","60","488.40","599.25","","6651.00"
"2131","2025-08-25"," 11:35:00","2025-08-25"," 14:37:00","","","","","","","12.03","-3627.00"
"2131.1","2025-08-25"," 11:35:00","2025-08-25"," 14:37:00","CE","54800","Buy","60","524.15","494.00","","-1809.00"
"2131.2","2025-08-25"," 11:35:00","2025-08-25"," 11:46:00","PE","55700","Buy","60","526.60","496.30","","-1818.00"
"2132","2025-08-26"," 11:35:00","2025-08-26"," 14:45:00","","","","","","","12.19","6360.00"
"2132.1","2025-08-26"," 11:35:00","2025-08-26"," 11:43:00","CE","54300","Buy","60","480.00","452.40","","-1656.00"
"2132.2","2025-08-26"," 11:35:00","2025-08-26"," 14:45:00","PE","55200","Buy","60","528.80","662.40","","8016.00"
"2133","2025-08-28"," 11:35:00","2025-08-28"," 14:45:00","","","","","","","12.20","23157.00"
"2133.1","2025-08-28"," 11:35:00","2025-08-28"," 11:37:00","CE","53900","Buy","60","471.45","442.45","","-1740.00"
"2133.2","2025-08-28"," 11:35:00","2025-08-28"," 14:45:00","PE","54800","Buy","60","470.80","885.75","","24897.00"
"2134","2025-08-29"," 11:35:00","2025-08-29"," 14:45:00","","","","","","","11.76","5160.00"
"2134.1","2025-08-29"," 11:35:00","2025-08-29"," 12:00:00","CE","54900","Buy","60","491.75","463.45","","-1698.00"
"2134.2","2025-08-29"," 11:35:00","2025-08-29"," 14:45:00","PE","53900","Buy","60","503.90","618.20","","6858.00"
"2135","2025-09-01"," 11:35:00","2025-09-01"," 12:49:00","","","","","","","11.48","-3483.00"
"2135.1","2025-09-01"," 11:35:00","2025-09-01"," 11:57:00","CE","54600","Buy","60","505.90","476.80","","-1746.00"
"2135.2","2025-09-01"," 11:35:00","2025-09-01"," 12:49:00","PE","53800","Buy","60","503.65","474.70","","-1737.00"
"2136","2025-09-02"," 11:35:00","2025-09-02"," 14:45:00","","","","","","","11.13","6690.00"
"2136.1","2025-09-02"," 11:35:00","2025-09-02"," 13:12:00","CE","54700","Buy","60","514.70","485.10","","-1776.00"
"2136.2","2025-09-02"," 11:35:00","2025-09-02"," 14:45:00","PE","54000","Buy","60","487.55","628.65","","8466.00"
"2137","2025-09-03"," 11:35:00","2025-09-03"," 14:45:00","","","","","","","11.08","2448.00"
"2137.1","2025-09-03"," 11:35:00","2025-09-03"," 14:45:00","CE","54400","Buy","60","490.50","560.00","","4170.00"
"2137.2","2025-09-03"," 11:35:00","2025-09-03"," 12:12:00","PE","53700","Buy","60","499.00","470.30","","-1722.00"
"2138","2025-09-04"," 11:35:00","2025-09-04"," 14:45:00","","","","","","","11.11","1062.00"
"2138.1","2025-09-04"," 11:35:00","2025-09-04"," 12:14:00","CE","54700","Buy","60","508.80","479.55","","-1755.00"
"2138.2","2025-09-04"," 11:35:00","2025-09-04"," 14:45:00","PE","54200","Buy","60","508.90","555.85","","2817.00"
"2139","2025-09-05"," 11:35:00","2025-09-05"," 13:38:00","","","","","","","11.00","-3444.00"
"2139.1","2025-09-05"," 11:35:00","2025-09-05"," 11:45:00","CE","54400","Buy","60","478.80","451.25","","-1653.00"
"2139.2","2025-09-05"," 11:35:00","2025-09-05"," 13:38:00","PE","54000","Buy","60","519.55","489.70","","-1791.00"
"2140","2025-09-08"," 11:35:00","2025-09-08"," 13:55:00","","","","","","","10.89","-3375.00"
"2140.1","2025-09-08"," 11:35:00","2025-09-08"," 13:55:00","CE","54700","Buy","60","487.50","459.45","","-1683.00"
"2140.2","2025-09-08"," 11:35:00","2025-09-08"," 12:56:00","PE","54400","Buy","60","490.00","461.80","","-1692.00"
"2141","2025-09-09"," 11:35:00","2025-09-09"," 14:16:00","","","","","","","10.96","-3474.00"
"2141.1","2025-09-09"," 11:35:00","2025-09-09"," 12:07:00","CE","54600","Buy","60","483.60","455.80","","-1668.00"
"2141.2","2025-09-09"," 11:35:00","2025-09-09"," 14:16:00","PE","54300","Buy","60","503.95","473.85","","-1806.00"
"2142","2025-09-10"," 11:35:00","2025-09-10"," 14:45:00","","","","","","","10.71","198.00"
"2142.1","2025-09-10"," 11:35:00","2025-09-10"," 13:02:00","CE","54900","Buy","60","499.75","471.00","","-1725.00"
"2142.2","2025-09-10"," 11:35:00","2025-09-10"," 14:45:00","PE","54700","Buy","60","479.60","511.65","","1923.00"
"2143","2025-09-11"," 11:35:00","2025-09-11"," 14:45:00","","","","","","","10.49","-1005.00"
"2143.1","2025-09-11"," 11:35:00","2025-09-11"," 14:45:00","CE","54900","Buy","60","481.05","493.60","","753.00"
"2143.2","2025-09-11"," 11:35:00","2025-09-11"," 12:17:00","PE","54800","Buy","60","509.60","480.30","","-1758.00"
"2144","2025-09-12"," 11:35:00","2025-09-12"," 14:45:00","","","","","","","10.21","-2343.00"
"2144.1","2025-09-12"," 11:35:00","2025-09-12"," 11:48:00","CE","55000","Buy","60","498.10","469.45","","-1719.00"
"2144.2","2025-09-12"," 11:35:00","2025-09-12"," 14:45:00","PE","55100","Buy","60","523.85","513.45","","-624.00"
"2145","2025-09-15"," 11:35:00","2025-09-15"," 14:45:00","","","","","","","10.39","-2058.00"
"2145.1","2025-09-15"," 11:35:00","2025-09-15"," 13:43:00","CE","55000","Buy","60","527.50","497.15","","-1821.00"
"2145.2","2025-09-15"," 11:35:00","2025-09-15"," 14:45:00","PE","55200","Buy","60","476.80","472.85","","-237.00"
"2146","2025-09-16"," 11:35:00","2025-09-16"," 14:45:00","","","","","","","10.35","-1509.00"
"2146.1","2025-09-16"," 11:35:00","2025-09-16"," 12:13:00","CE","55200","Buy","60","509.45","480.15","","-1758.00"
"2146.2","2025-09-16"," 11:35:00","2025-09-16"," 14:45:00","PE","55500","Buy","60","523.70","527.85","","249.00"
"2147","2025-09-17"," 11:35:00","2025-09-17"," 14:45:00","","","","","","","10.22","1578.00"
"2147.1","2025-09-17"," 11:35:00","2025-09-17"," 14:45:00","CE","55300","Buy","60","530.10","587.30","","3432.00"
"2147.2","2025-09-17"," 11:35:00","2025-09-17"," 12:31:00","PE","55700","Buy","60","483.85","452.95","","-1854.00"
"2148","2025-09-18"," 11:35:00","2025-09-18"," 14:45:00","","","","","","","9.97","6195.00"
"2148.1","2025-09-18"," 11:35:00","2025-09-18"," 11:49:00","CE","55700","Buy","60","525.70","495.45","","-1815.00"
"2148.2","2025-09-18"," 11:35:00","2025-09-18"," 14:45:00","PE","56200","Buy","60","509.35","642.85","","8010.00"
"2149","2025-09-19"," 11:35:00","2025-09-19"," 14:45:00","","","","","","","10.11","-1332.00"
"2149.1","2025-09-19"," 11:35:00","2025-09-19"," 14:45:00","CE","55400","Buy","60","473.40","478.85","","327.00"
"2149.2","2025-09-19"," 11:35:00","2025-09-19"," 12:14:00","PE","55800","Buy","60","481.15","453.50","","-1659.00"
"2150","2025-09-22"," 11:35:00","2025-09-22"," 14:29:00","","","","","","","10.47","-3453.00"
"2150.1","2025-09-22"," 11:35:00","2025-09-22"," 14:29:00","CE","55400","Buy","60","506.05","476.95","","-1746.00"
"2150.2","2025-09-22"," 11:35:00","2025-09-22"," 11:43:00","PE","56000","Buy","60","495.00","466.55","","-1707.00"
"2151","2025-09-23"," 11:35:00","2025-09-23"," 14:45:00","","","","","","","10.83","13092.00"
"2151.1","2025-09-23"," 11:35:00","2025-09-23"," 14:45:00","CE","55100","Buy","60","509.05","756.30","","14835.00"
"2151.2","2025-09-23"," 11:35:00","2025-09-23"," 11:49:00","PE","55700","Buy","60","505.00","475.95","","-1743.00"
"2152","2025-09-24"," 11:35:00","2025-09-24"," 14:45:00","","","","","","","10.65","-1923.00"
"2152.1","2025-09-24"," 11:35:00","2025-09-24"," 14:45:00","CE","54900","Buy","60","499.80","499.55","","-15.00"
"2152.2","2025-09-24"," 11:35:00","2025-09-24"," 12:13:00","PE","55600","Buy","60","489.60","457.80","","-1908.00"
"2153","2025-09-25"," 11:35:00","2025-09-25"," 13:05:00","","","","","","","10.55","-3462.00"
"2153.1","2025-09-25"," 11:35:00","2025-09-25"," 11:43:00","CE","54900","Buy","60","516.55","486.85","","-1782.00"
"2153.2","2025-09-25"," 11:35:00","2025-09-25"," 13:05:00","PE","55700","Buy","60","487.05","459.05","","-1680.00"
"2154","2025-09-26"," 11:35:00","2025-09-26"," 13:16:00","","","","","","","10.91","-3411.00"
"2154.1","2025-09-26"," 11:35:00","2025-09-26"," 13:16:00","CE","54300","Buy","60","470.00","443.00","","-1620.00"
"2154.2","2025-09-26"," 11:35:00","2025-09-26"," 12:26:00","PE","55100","Buy","60","510.75","480.90","","-1791.00"
"2155","2025-09-29"," 11:35:00","2025-09-29"," 13:14:00","","","","","","","11.39","-3432.00"
"2155.1","2025-09-29"," 11:35:00","2025-09-29"," 11:36:00","CE","54100","Buy","60","484.95","457.05","","-1674.00"
"2155.2","2025-09-29"," 11:35:00","2025-09-29"," 13:14:00","PE","55000","Buy","60","510.00","480.70","","-1758.00"
"2156","2025-09-30"," 11:35:00","2025-09-30"," 11:42:00","","","","","","","11.49","-3282.00"
"2156.1","2025-09-30"," 11:35:00","2025-09-30"," 11:42:00","CE","54200","Buy","60","470.45","442.05","","-1704.00"
"2156.2","2025-09-30"," 11:35:00","2025-09-30"," 11:37:00","PE","55100","Buy","60","457.80","431.50","","-1578.00"
"2157","2025-10-01"," 11:35:00","2025-10-01"," 12:58:00","","","","","","","10.65","-3486.00"
"2157.1","2025-10-01"," 11:35:00","2025-10-01"," 12:58:00","CE","55800","Buy","60","516.05","486.40","","-1779.00"
"2157.2","2025-10-01"," 11:35:00","2025-10-01"," 11:57:00","PE","55100","Buy","60","495.20","466.75","","-1707.00"
"2158","2025-10-03"," 11:35:00","2025-10-03"," 14:45:00","","","","","","","10.30","-84.00"
"2158.1","2025-10-03"," 11:35:00","2025-10-03"," 14:45:00","CE","56000","Buy","60","498.55","526.20","","1659.00"
"2158.2","2025-10-03"," 11:35:00","2025-10-03"," 12:06:00","PE","55500","Buy","60","505.00","475.95","","-1743.00"
"2159","2025-10-06"," 11:35:00","2025-10-06"," 14:45:00","","","","","","","10.33","-384.00"
"2159.1","2025-10-06"," 11:35:00","2025-10-06"," 14:45:00","CE","56400","Buy","60","480.15","503.50","","1401.00"
"2159.2","2025-10-06"," 11:35:00","2025-10-06"," 12:46:00","PE","56100","Buy","60","517.60","487.85","","-1785.00"
"2160","2025-10-07"," 11:35:00","2025-10-07"," 14:45:00","","","","","","","10.38","495.00"
"2160.1","2025-10-07"," 11:35:00","2025-10-07"," 14:45:00","CE","56500","Buy","60","522.80","559.70","","2214.00"
"2160.2","2025-10-07"," 11:35:00","2025-10-07"," 12:01:00","PE","56300","Buy","60","498.35","469.70","","-1719.00"
"2161","2025-10-08"," 11:35:00","2025-10-08"," 14:45:00","","","","","","","10.40","3057.00"
"2161.1","2025-10-08"," 11:35:00","2025-10-08"," 14:45:00","CE","56200","Buy","60","499.90","579.90","","4800.00"
"2161.2","2025-10-08"," 11:35:00","2025-10-08"," 11:53:00","PE","56000","Buy","60","505.50","476.45","","-1743.00"
"2162","2025-10-09"," 11:35:00","2025-10-09"," 14:45:00","","","","","","","10.39","-702.00"
"2162.1","2025-10-09"," 11:35:00","2025-10-09"," 12:39:00","CE","56500","Buy","60","487.60","459.55","","-1683.00"
"2162.2","2025-10-09"," 11:35:00","2025-10-09"," 14:45:00","PE","56400","Buy","60","509.70","526.05","","981.00"
"2163","2025-10-10"," 11:35:00","2025-10-10"," 14:45:00","","","","","","","10.20","30.00"
